Movie_N,Genre,Review,Stars
The Deer Hunter,"['Drama', 'War']","The second movement of our symphony is the actual war. Just like that with a loud noise, the film instantly changes its tone. From the foggy mountains of Pennsylvania to the tropical war zone of Vietnam we go. In one of the most terrifying sequences ever made, the three men are taken prisoner and are forced to play Russian roulette while their captors are betting who will win and who will die. Just seeing the men's faces as they are waiting their turn in the rat-infested cages are undeniably scary. One of the film's controversies is that roulette was not actually played in Vietnam. According to Cimino, he read articles saying they did play roulette although any of this has not been confirmed. But it's one hell of a way to add tension to the movie. You can also take this as a symbol for the war overall. Roger Ebert puts it perfectly in his review, ""Anything you can believe about the game, about it's deliberately random violence, about how it touches the sanity of men forced to play it, will apply it to the war as a whole."" Essentially, this violence stands for the war itself and what these men face. ",10
The Deer Hunter,"['Drama', 'War']","Now our final act of the symphony is what happens after the horrors of the prison camp. Michael becomes a prominent character here as he returns home and is welcomed as a hero by his townsfolk and his girlfriend Linda (Meryl Streep). But Michael does not feel like a hero. Steven is in the hospital after losing his legs and Nick is somewhere in Vietnam still. Michael eventually goes back to find Nick who happened to take his roulette experiences to heart by playing this game professionally. This section is incredibly sad and moving as here we see what exactly war can do to strong-willed men. It was horrible to watch this transformation on screen. To see these characters we got to laugh with in the first part to seeing them play with death in the final act is sad to see. We also get to see an act of patriotism (or is it?) when the survivors join in a ragged rendition of ""God Bless America"" in the very end. ",10
The Deer Hunter,"['Drama', 'War']","This movie has a very strong cast, although the only star at the time was Robert De Niro. De Niro instantly became the film's leader and he played Michael very well. He became a bona fide star after his work in The Godfather: Part Two, and he put that stardom to work here. Christopher Walken had some of the strongest scenes in the movie because of his involvement with the deadly game of Russian roulette. Meryl Streep is one of the greatest actresses ever to grace our screens, and this was one of her first big roles. We end this paragraph with a sad note. This would be the last movie John Cazale would play because he was suffering from terminal cancer and he died before the film was released. He was very good as Stan, but you can tell in the movie that he was really sick.",1
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi']","With Matthew Vaughn at the helm, X-Men: First Class is a classy, fun time that brings the best out of it's strong cast. The action scenes and dialogue pop with a ferocity, and breaths life into a incredibly engaging storyline.",8
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi']","There came a point, about half way through this film, when I emerged from the world of wonder on screen, took stock of my emotions in that instant, and realized that yes, by God, I am LOVING this movie.",9
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi']","I didn't really expect to, of course -- although certainly, I hoped for it. With such an incredible cast, an able director at the helm, a story of Bryan Singer provenance and the inclusion of some of my favorite, if lesser known, X-types (Darwin! Tempest! Havok!), I was eager to see this beloved band of merry Marvel mutants redeem themselves after the massive failures of X3 and X-MEN ORIGINS: WOLVERINE.",10
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi']",Which they do. And how!,8
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi']","One thing that the avid comic fan must do when approaching this movie, however, is to divorce themselves utterly from almost all established four-color X-Men continuity. Oh, some bears up, but by and large this is a whole new origin story, a reboot of epic proportions, and yet it is a retcon so cleverly done, and one that offers up a such a delicious mélange of complex relationships and sensible motivation, that all of the many discrepancies inherent in having Mystique on the side of good or having Moira McTaggert a CIA agent simply do not matter. ",9
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi']","Speaking of McTaggert, Rose Byrne is both comely and convincing in the role, and almost every other actor is perfectly, one might almost say forcefully, cast. McAvoy brings a kind of laddish charm to Charles Xavier that he mixes nicely with both decency and naïveté, and Michael Fassbender's nascent Magneto is relentlessly, even heart-breakingly, compelling. Their chemistry is electric -- theirs' is one of the most multi-faceted and sincere bromances the screen has seen in a good long while.",10
X-Men: First Class,"['Action', 'Adventure', 'Sci-Fi']","The younger cast all impress, though particular praise must go to Oscar-nominee Jennifer Lawrence as the petulant but pitiable Raven/Mystique (The Academy Awards have been good to young, hot X-chicks; let us not forget that Rogue herself, Anna Paquin, won for THE PIANO). Former child star Nicholas Hoult is also outstanding as the troubled Hank McCoy, and perhaps the most surprising kudos must go to teenage dream Lucas Till, who conveys the particular anti-social asshole-hood of the turbulent Alex Summers very convincingly indeed.",9
